,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate
54,Dataset/sufi\Rahat Fateh Ali Khan - Sanu Ek Pal Chain (From Raid).mp3,1.383581519126892,0.38893938064575195,0.4939171373844147,0.25263391782193473,12.755048751831055,3.3539862632751465,2500.483160917091,3464.143911051381,20.629965139944943,5533.217460861284,0.03452337666816502,0.04171515605401607
55,Dataset/sufi\Rahat Fateh Ali Khan - Surili Akhiyon Wale (From Veer).mp3,1.334177017211914,0.3475613594055176,0.39635059237480164,0.22947819623259721,3.155475616455078,-3.193617582321167,2354.17177312941,3008.350852177186,20.95616863850873,4695.948204007172,-0.010360991907539358,0.045198244675518195
56,Dataset/sufi\Rahat Fateh Ali Khan - Tere Mast Mast Do Nain.mp3,1.4188952445983887,0.4526897668838501,0.4639154374599457,0.24952046171657039,8.978574752807617,2.881195545196533,2749.339764525788,3227.898492398961,19.96083240343904,6195.370552698847,0.005782186485491928,0.05180206316969593
57,Dataset/sufi\Rahat Fateh Ali Khan - Zaroori Tha.mp3,1.254339575767517,0.2874945402145386,0.3381219208240509,0.21564915931107556,6.820013523101807,0.9063960909843445,2098.8861936034705,2761.747200808333,21.352803194661085,4174.331646557346,-0.029875123685152074,0.040480667465410416
58,Dataset/sufi\Rashid Khan - Aaoge Jab Tum.mp3,1.2548890113830566,0.3977896571159363,0.3392302989959717,0.214343050515555,6.134859085083008,0.9372409582138062,2574.680538460456,3291.3993350501114,21.725808847057934,5855.328434339837,-0.060535936581471134,0.041856628774391114
59,Dataset/sufi\Reshma - Duma dum mast qalandar.mp3,1.4711934328079224,0.29560333490371704,0.40514034032821655,0.23620365386746786,4.631582260131836,-4.795810222625732,1422.3938442766867,1942.6971194455568,21.627501643468147,2447.35709815375,0.014057866989865107,0.029892647391976113
60,Dataset/sufi\Roop Kumar Rathod - Maula Mere Maula.mp3,1.267859697341919,0.37762874364852905,0.38425412774086,0.22618004610712175,7.4655680656433105,0.2087996006011963,2079.8317884865955,2686.1488161720786,21.030884397734262,4347.14352555543,0.05467626376313146,0.0432224487186772
61,Dataset/sufi\Saieen Zahoor & Noori - Aik Alif.mp3,1.1624456644058228,0.35103532671928406,0.36062124371528625,0.2215899275941471,1.0419535636901855,-7.345418453216553,2988.107070514515,3446.083138681001,20.731107453915836,6461.209452267125,0.020664424117521965,0.05983280576927865
62,Dataset/sufi\SalimSulaiman - Ali Maula.mp3,1.273180365562439,0.49710753560066223,0.4911782741546631,0.24518171532837765,2.894165515899658,-0.5713821649551392,2050.849983282448,2972.906256422963,19.507685417103314,4395.84444656125,0.00971522036532429,0.03142036355139074
63,Dataset/sufi\SalimSulaiman - Saaiyaan.mp3,1.2708510160446167,0.36205047369003296,0.34804767370224,0.21451494152768494,16.655447006225586,3.9984612464904785,2133.638382887975,2979.7661124230444,21.274620547578397,4322.783502134972,0.005081023110023644,0.03953400007810873
