,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate
89,Dataset/Bollywood_Rap\Sidhu Moose Wala - Issa Jatt.mp3,1.5585130453109741,0.4858495593070984,0.44509053230285645,0.24104497529625898,9.184061050415039,-1.4163780212402344,3011.6641711991733,3290.893264827443,19.7986846670136,6208.509907145464,-0.011821042152369603,0.06269566006285363
90,Dataset/Bollywood_Rap\Sidhu Moose Wala - Jaat Da Muqabala.mp3,1.536151647567749,0.44966137409210205,0.49873086810112,0.2558280919444623,7.108549118041992,0.028706710785627365,3066.096675675928,3235.825338792874,20.646592053925858,6556.99508907269,0.022771898176717178,0.07110077611374
91,Dataset/Bollywood_Rap\Sidhu Moose Wala - Kala Chashma - Skit.mp3,1.6033971309661865,0.41028669476509094,0.5392274856567383,0.2710671472070893,3.8428492546081543,-18.502552032470703,2233.5168895212423,1985.269366274173,18.97405004062348,3823.8380561440677,0.006843740374013075,0.06227199748411017
92,Dataset/Bollywood_Rap\Sidhu Moose Wala - Outlaw.mp3,1.3664524555206299,0.4016507863998413,0.339130163192749,0.21001206600192712,18.045347213745117,3.363142967224121,2198.40909244314,2806.4285685617047,20.943033386324547,4828.370837545811,-0.08564923192577764,0.039693353451203714
93,Dataset/Bollywood_Rap\Sidhu Moose Wala - Outro.mp3,1.6226073503494263,0.421815425157547,0.548279345035553,0.27177711455903575,3.7934763431549072,-18.360139846801758,2055.3465036856724,1925.6858464381644,18.889757665942497,3455.3045648179086,0.0011013060634068365,0.056647313784246575
94,Dataset/Bollywood_Rap\Sidhu Moose Wala - Selfmade.mp3,1.482824444770813,0.40649983286857605,0.4204760789871216,0.23352207631682073,13.620808601379395,1.5218729972839355,2093.1421460871506,2611.7366283553865,20.815854838618343,4248.3551168376725,0.055813492921557926,0.03859970285533183
95,Dataset/Bollywood_Rap\Sidhu Moose Wala - So High.mp3,1.5360889434814453,0.4285285472869873,0.5475674271583557,0.26364140133394215,10.556958198547363,-0.8808139562606812,2403.9831724783785,2765.761931792268,20.54084125914469,5056.2789485538715,-0.017684630346017142,0.04694915359770606
96,Dataset/Bollywood_Rap\Sidhu-Moose-Wala - Tochan.mp3,1.5057272911071777,0.40408724546432495,0.48691850900650024,0.25088318282582855,10.395298957824707,0.15910837054252625,3078.4236403410314,3426.825088847882,20.62688175319809,6341.276029135791,0.04144159894595937,0.05963168246559523
97,Dataset/Bollywood_Rap\Sidhu-Moose-Wala - Trend.mp3,1.6725804805755615,0.45301738381385803,0.4814469814300537,0.24895615774823768,12.869621276855469,1.1060264110565186,3526.4933303199186,3452.66482801893,20.74425642673692,7510.3395562770565,0.031170301372111308,0.07607760078463204
98,Dataset/Bollywood_Rap\Wizard - Drop-Low.mp3,1.5121852159500122,0.508644700050354,0.5437965989112854,0.25494289819598226,10.959710121154785,4.348130226135254,3020.5725223933473,3746.72826791687,18.637426453686146,6649.506326687117,0.011201256983971073,0.05061142498242587
99,Dataset/Bollywood_Rap\Zack-Knight - Bom-Diggy.mp3,1.5115097761154175,0.45942947268486023,0.51593416929245,0.2542633743737658,13.147597312927246,3.6812784671783447,3687.145114335901,3906.015947489246,20.396525850890797,8120.117788461538,0.012275719875455688,0.07593777544070512
